ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
7931187,1,0.8129154,-0.2373005,-5.388,-0.01501757,BUB3,"BUB3, mitotic checkpoint protein"
8012450,1,0.8129854,-0.23721,-5.388,-0.01129308,SLC25A35,solute carrier family 25 member 35
8071119,1,0.8129889,-0.2372055,-5.388,-0.01444447,BCL2L13,BCL2 like 13
8022831,1,0.8130145,0.2371725,-5.388,0.01914413,CCDC178,coiled-coil domain containing 178
8052866,1,0.8130287,-0.2371541,-5.388,-0.01478817,FAM136A,family with sequence similarity 136 member A
8175690,1,0.8130698,-0.237101,-5.388,-0.01152334,MAGEA10,MAGE family member A10
8179228,1,0.8131645,0.2369785,-5.388,0.00943548,TCF19,transcription factor 19
7996241,1,0.813179,0.2369598,-5.388,0.00649031,SETD6,SET domain containing 6
8030789,1,0.8132162,0.2369116,-5.388,0.01730153,SIGLEC7,sialic acid binding Ig like lectin 7
8151603,1,0.8132514,0.2368662,-5.388,0.02035649,LOC101929601///REXO1L2P///REXO1L1P,"putative exonuclease GOR///REX1, RNA exonuclease 1 homolog-like 2, pseudogene///REX1, RNA exonuclease 1 homolog-like 1, pseudogene"
8151607,1,0.8132514,0.2368662,-5.388,0.02035649,LOC101929601///REXO1L2P///REXO1L1P,"putative exonuclease GOR///REX1, RNA exonuclease 1 homolog-like 2, pseudogene///REX1, RNA exonuclease 1 homolog-like 1, pseudogene"
8151623,1,0.8132514,0.2368662,-5.388,0.02035649,LOC101929601///REXO1L2P///REXO1L1P,"putative exonuclease GOR///REX1, RNA exonuclease 1 homolog-like 2, pseudogene///REX1, RNA exonuclease 1 homolog-like 1, pseudogene"
7946201,1,0.8133248,-0.2367714,-5.388,-0.01339615,ARFIP2,ADP ribosylation factor interacting protein 2
7921362,1,0.8133385,-0.2367537,-5.388,-0.02652077,OR6P1,olfactory receptor family 6 subfamily P member 1
7920873,1,0.8133754,0.2367059,-5.388,0.03003677,SNORA80E,"small nucleolar RNA, H/ACA box 80E"
8123342,1,0.813434,-0.2366302,-5.388,-0.01368024,FGFR1OP,FGFR1 oncogene partner
8144557,1,0.8134906,-0.236557,-5.388,-0.01253004,MSRA,methionine sulfoxide reductase A
7963869,1,0.8135558,0.2364727,-5.388,0.01203843,PHC1,polyhomeotic homolog 1
8127787,1,0.8135777,-0.2364445,-5.388,-0.01368878,IBTK,inhibitor of Bruton tyrosine kinase
8160274,1,0.8136192,0.2363908,-5.388,0.0201398,MGC24103,uncharacterized MGC24103
8030978,1,0.8136692,0.2363262,-5.388,0.03350415,ZNF845,zinc finger protein 845
8079637,1,0.8136734,0.2363207,-5.388,0.01068913,ATRIP///TREX1,ATR interacting protein///three prime repair exonuclease 1
7941274,1,0.8136847,0.2363061,-5.388,0.01372849,SCYL1,SCY1 like pseudokinase 1
8180341,1,0.8137886,0.2361718,-5.388,0.01438628,RAC1,"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"
8171449,1,0.8138048,0.2361509,-5.388,0.01575454,ACE2,angiotensin I converting enzyme 2
8020179,1,0.8138111,0.2361427,-5.388,0.01736024,CHMP1B,charged multivesicular body protein 1B
8088986,1,0.8138388,-0.2361071,-5.388,-0.02720427,POU1F1,POU class 1 homeobox 1
7947156,1,0.8138409,-0.2361043,-5.388,-0.02390618,MUC15,"mucin 15, cell surface associated"
7940749,1,0.8138832,0.2360496,-5.388,0.01805139,SLC22A9,solute carrier family 22 member 9
8072486,1,0.8139314,0.2359874,-5.388,0.01029018,LINC01521,long intergenic non-protein coding RNA 1521
7990632,1,0.8139592,-0.2359514,-5.388,-0.01593227,PEAK1,pseudopodium enriched atypical kinase 1
8156519,1,0.8139665,-0.235942,-5.388,-0.01339975,MIRLET7A1,microRNA let-7a-1
8002041,1,0.8139792,0.2359255,-5.388,0.01268065,ATP6V0D1,ATPase H+ transporting V0 subunit d1
7987511,1,0.8140234,0.2358684,-5.388,0.00995334,C15orf52,chromosome 15 open reading frame 52
7981824,1,0.8141212,0.235742,-5.388,0.01370477,CYFIP1,cytoplasmic FMR1 interacting protein 1
8121015,1,0.814216,-0.2356196,-5.388,-0.01673884,CFAP206,cilia and flagella associated protein 206
8037061,1,0.8142163,-0.2356192,-5.388,-0.01562094,LYPD4,LY6/PLAUR domain containing 4
7947230,1,0.8142337,0.2355966,-5.388,0.0153331,BDNF,brain derived neurotrophic factor
8124484,1,0.8142476,0.2355787,-5.388,0.01666053,HIST1H2BJ,"histone cluster 1, H2bj"
7922268,1,0.8142479,-0.2355783,-5.388,-0.01191067,KIFAP3,kinesin associated protein 3
7919923,1,0.814374,0.2354154,-5.388,0.01116807,LYSMD1,LysM domain containing 1
7941272,1,0.8143899,-0.2353948,-5.388,-0.00829892,MALAT1,metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)
8151686,1,0.8144017,-0.2353796,-5.388,-0.02536773,MMP16,matrix metallopeptidase 16
8019831,1,0.8144095,0.2353695,-5.388,0.01464183,CLUL1,clusterin like 1
7952400,1,0.8144137,0.2353641,-5.388,0.03884519,OR8B3///OR8B2,olfactory receptor family 8 subfamily B member 3///olfactory receptor family 8 subfamily B member 2
8101774,1,0.814436,-0.2353352,-5.388,-0.00600044,TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X,"thymosin beta 4, X-linked pseudogene 6///thymosin beta 4, X-linked pseudogene 2///thymosin beta 4, X-linked pseudogene 1///thymosin beta 4, X-linked"
7977472,1,0.8144429,-0.2353263,-5.388,-0.04848177,OR11H12///OR11H1,olfactory receptor family 11 subfamily H member 12///olfactory receptor family 11 subfamily H member 1
8030557,1,0.8145153,-0.2352328,-5.388,-0.00961946,ATF5,activating transcription factor 5
8074927,1,0.8145391,-0.235202,-5.388,-0.01075553,GUSBP11,"glucuronidase, beta pseudogene 11"
8150439,1,0.8145591,0.2351763,-5.388,0.00948864,ANK1,ankyrin 1
8041617,1,0.814576,-0.2351544,-5.388,-0.01038773,MTA3,metastasis associated 1 family member 3
7910099,1,0.8146113,0.2351087,-5.388,0.01227074,SRP9,signal recognition particle 9
7955502,1,0.8146386,0.2350735,-5.388,0.01578617,SCN8A,sodium voltage-gated channel alpha subunit 8
8128043,1,0.8146587,-0.2350475,-5.388,-0.01081431,CNR1,cannabinoid receptor 1
8131143,1,0.8146774,-0.2350234,-5.389,-0.01627527,LFNG,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
7966345,1,0.8147225,0.2349651,-5.389,0.01340309,PPTC7,PTC7 protein phosphatase homolog
7899392,1,0.8147227,0.2349648,-5.389,0.02837466,SCARNA1,small Cajal body-specific RNA 1
8106534,1,0.8148252,0.2348324,-5.389,0.01183075,PAPD4,"poly(A) RNA polymerase D4, non-canonical"
8142718,1,0.8148585,0.2347894,-5.389,0.02360445,GRM8,glutamate metabotropic receptor 8
8085556,1,0.8148666,-0.2347789,-5.389,-0.01355746,SH3BP5,SH3 domain binding protein 5
7973030,1,0.814888,0.2347512,-5.389,0.01720295,OR11H6,olfactory receptor family 11 subfamily H member 6
7984846,1,0.8149681,-0.2346478,-5.389,-0.0086998,FLJ42022///CLK3,uncharacterized LOC646748///CDC like kinase 3
7951796,1,0.8149687,0.234647,-5.389,0.0175772,NXPE4,neurexophilin and PC-esterase domain family member 4
8146142,1,0.8150149,-0.2345873,-5.389,-0.0115258,GPAT4,glycerol-3-phosphate acyltransferase 4
8155707,1,0.8150674,-0.2345195,-5.389,-0.01111272,TJP2,tight junction protein 2
7928589,1,0.8151361,0.2344308,-5.389,0.01663106,PPIF,peptidylprolyl isomerase F
8142975,1,0.8152383,0.2342987,-5.389,0.02570469,MIR29A,microRNA 29a
7994985,1,0.8152699,-0.2342579,-5.389,-0.00885263,SETD1A,SET domain containing 1A
7949916,1,0.8152955,-0.2342248,-5.389,-0.01273148,CHKA,choline kinase alpha
8092009,1,0.8153143,0.2342005,-5.389,0.00914216,LRRC34,leucine rich repeat containing 34
8037872,1,0.8153331,0.2341763,-5.389,0.00872863,BBC3,BCL2 binding component 3
7900546,1,0.8153386,-0.2341691,-5.389,-0.01326474,PPCS,phosphopantothenoylcysteine synthetase
8011875,1,0.8153863,-0.2341075,-5.389,-0.01219763,DERL2,derlin 2
8034754,1,0.8153921,0.2341,-5.389,0.00817148,SAMD1,sterile alpha motif domain containing 1
8016600,1,0.8154295,0.2340518,-5.389,0.01677673,TAC4,tachykinin 4 (hemokinin)
7943530,1,0.8154348,-0.2340449,-5.389,-0.01868038,GRIA4,glutamate ionotropic receptor AMPA type subunit 4
8030796,1,0.8154685,0.2340013,-5.389,0.0173553,SIGLEC17P,"sialic acid binding Ig like lectin 17, pseudogene"
8092726,1,0.8156727,0.2337376,-5.389,0.01639427,CLDN1,claudin 1
8140424,1,0.8156835,0.2337237,-5.389,0.00998168,SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,"speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1"
8064319,1,0.8157162,0.2336814,-5.389,0.02461934,DEFB128,defensin beta 128
7926622,1,0.8157531,0.2336338,-5.389,0.01878992,SPAG6,sperm associated antigen 6
8096281,1,0.8157764,-0.2336037,-5.389,-0.01748273,IBSP,integrin binding sialoprotein
8015257,1,0.8158125,-0.233557,-5.389,-0.01545444,KRT33A,keratin 33A
8080714,1,0.8158155,0.2335532,-5.389,0.00818689,FLNB,filamin B
8176219,1,0.815893,-0.2334531,-5.389,-0.01054114,CMC4///MTCP1,C-X9-C motif containing 4///mature T-cell proliferation 1
7896878,1,0.8159352,0.2333986,-5.389,0.00830274,B3GALT6,"beta-1,3-galactosyltransferase 6"
7971713,1,0.8160125,-0.2332988,-5.389,-0.01144099,DHRS12,dehydrogenase/reductase 12
7906372,1,0.8160227,0.2332856,-5.389,0.02278665,OR10Z1,olfactory receptor family 10 subfamily Z member 1
8143307,1,0.8160995,-0.2331864,-5.389,-0.01316531,HIPK2,homeodomain interacting protein kinase 2
7919825,1,0.8161086,-0.2331746,-5.389,-0.01235959,ARNT,aryl hydrocarbon receptor nuclear translocator
8087547,1,0.8161907,0.2330686,-5.389,0.0088199,MST1R,macrophage stimulating 1 receptor
7931728,1,0.8162173,-0.2330342,-5.389,-0.01514196,LARP4B,La ribonucleoprotein domain family member 4B
8180411,1,0.8163385,0.2328777,-5.389,0.01431847,ELMO1,engulfment and cell motility 1
8043574,1,0.8163815,0.2328222,-5.389,0.02905262,TRIM43B///TRIM43,tripartite motif containing 43B///tripartite motif containing 43
7939950,1,0.8164116,0.2327834,-5.389,0.03065615,OR5D16,olfactory receptor family 5 subfamily D member 16
7976967,1,0.8164274,-0.2327629,-5.389,-0.01002098,ZNF839,zinc finger protein 839
8034897,1,0.8164369,0.2327506,-5.389,0.01257687,OR7A10,olfactory receptor family 7 subfamily A member 10
8174253,1,0.8164667,0.2327121,-5.389,0.02037129,MORF4L2,mortality factor 4 like 2
8074597,1,0.8164955,-0.232675,-5.389,-0.03030052,LOC729461///FAM230B///FAM230C,uncharacterized LOC729461///family with sequence similarity 230 member B (non-protein coding)///family with sequence similarity 230 member C
8078319,1,0.8165243,0.2326378,-5.389,0.02035303,ZCWPW2,zinc finger CW-type and PWWP domain containing 2
8124492,1,0.8166004,0.2325395,-5.389,0.01888938,HIST1H2BK,"histone cluster 1, H2bk"
8054888,1,0.8166223,-0.2325113,-5.389,-0.01277712,CLASP1,cytoplasmic linker associated protein 1
8143270,1,0.8166738,0.2324447,-5.389,0.00670584,ZC3HAV1L,"zinc finger CCCH-type containing, antiviral 1 like"
8086141,1,0.8167171,0.2323888,-5.389,0.01401041,EPM2AIP1,EPM2A interacting protein 1
8092251,1,0.8167189,-0.2323865,-5.389,-0.01702257,GNB4,G protein subunit beta 4
7913571,1,0.8167287,0.2323739,-5.389,0.01501954,HNRNPR,heterogeneous nuclear ribonucleoprotein R
7963046,1,0.8167633,0.2323292,-5.389,0.01113359,TUBA1B,tubulin alpha 1b
8031784,1,0.816769,-0.2323218,-5.389,-0.01928099,ZNF134,zinc finger protein 134
7929116,1,0.8168517,-0.2322151,-5.389,-0.01258405,RPP30,ribonuclease P/MRP subunit p30
8050942,1,0.8168568,0.2322084,-5.389,0.00984951,OTOF,otoferlin
7978544,1,0.8168758,0.2321839,-5.389,0.0081258,EGLN3,egl-9 family hypoxia inducible factor 3
8085797,1,0.8169466,0.2320925,-5.389,0.01004329,THRB,thyroid hormone receptor beta
8132188,1,0.8170412,0.2319703,-5.389,0.0166747,AVL9,AVL9 cell migration associated
8119609,1,0.8170461,-0.231964,-5.389,-0.01029884,CNPY3,canopy FGF signaling regulator 3
7939879,1,0.8170683,-0.2319354,-5.389,-0.0342792,,
8167027,1,0.817076,-0.2319255,-5.389,-0.01245978,RGN,regucalcin
8054254,1,0.8171645,0.2318112,-5.389,0.0163888,AFF3,AF4/FMR2 family member 3
8176245,1,0.8171863,0.2317831,-5.389,0.01239061,F8A3///F8A2///F8A1,coagulation factor VIII-associated 3///coagulation factor VIII-associated 2///coagulation factor VIII-associated 1
8008213,1,0.8172116,-0.2317504,-5.389,-0.01199856,KAT7,lysine acetyltransferase 7
8062576,1,0.8172495,-0.2317015,-5.389,-0.01485954,DHX35,DEAH-box helicase 35
7957245,1,0.8172573,0.2316913,-5.389,0.01945587,GLIPR1L1,GLI pathogenesis related 1 like 1
8089314,1,0.8172675,-0.2316782,-5.389,-0.01768909,IFT57,intraflagellar transport 57
8073214,1,0.8172681,0.2316774,-5.389,0.01359796,TNRC6B,trinucleotide repeat containing 6B
8142079,1,0.817298,-0.2316389,-5.389,-0.01212915,EFCAB10,EF-hand calcium binding domain 10
8172548,1,0.8173369,-0.2315886,-5.389,-0.01027264,GPKOW,G-patch domain and KOW motifs
8076025,1,0.8173448,0.2315784,-5.389,0.01259505,PLA2G6,phospholipase A2 group VI
8153776,1,0.8173785,0.2315348,-5.389,0.01550556,VPS28,"VPS28, ESCRT-I subunit"
7955993,1,0.8174736,0.2314122,-5.389,0.02745233,OR6C75,olfactory receptor family 6 subfamily C member 75
7954655,1,0.8174922,0.2313882,-5.389,0.01092449,LOC642846///DDX12P///DDX11,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like///DEAD/H-box helicase 12, pseudogene///DEAD/H-box helicase 11"
7922029,1,0.8175523,0.2313105,-5.389,0.01087795,GPA33,glycoprotein A33
8161017,1,0.8176164,0.2312278,-5.389,0.02165595,SIT1,signaling threshold regulating transmembrane adaptor 1
8112822,1,0.8176661,-0.2311637,-5.389,-0.01396624,DMGDH,dimethylglycine dehydrogenase
7921625,1,0.8176837,-0.231141,-5.389,-0.02323141,SLAMF6,SLAM family member 6
8179926,1,0.8177442,0.2310628,-5.389,0.00842968,DXO,decapping exoribonuclease
8163956,1,0.8177777,0.2310196,-5.389,0.01785423,OR1J1,olfactory receptor family 1 subfamily J member 1
8060325,1,0.8179166,-0.2308403,-5.389,-0.01243615,DEFB132,defensin beta 132
7937868,1,0.8179362,0.2308149,-5.389,0.01087876,MRGPRG-AS1,MRGPRG antisense RNA 1
7927955,1,0.8179516,-0.2307951,-5.389,-0.01586871,KIF1BP,KIF1 binding protein
8105181,1,0.8179676,0.2307745,-5.389,0.0176249,MRPS30,mitochondrial ribosomal protein S30
8024194,1,0.8179966,0.230737,-5.389,0.01408025,GPX4,glutathione peroxidase 4
7997712,1,0.8180085,-0.2307217,-5.389,-0.01519654,IRF8,interferon regulatory factor 8
8094134,1,0.818029,-0.2306952,-5.389,-0.0461393,USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2,"ubiquitin specific peptidase 17-like family member 15///ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 3///ubiquitin specific peptidase 17-like family member 4///ubiquitin specific peptidase 17-like family member 8///ubiquitin specific peptidase 17-like family member 9, pseudogene///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2"
7998585,1,0.8180557,-0.2306607,-5.389,-0.01350299,MRPS34,mitochondrial ribosomal protein S34
7912994,1,0.8180966,-0.230608,-5.389,-0.01618227,IFFO2,intermediate filament family orphan 2
8011823,1,0.8181252,-0.2305711,-5.389,-0.0229886,ZNF594,zinc finger protein 594
7965264,1,0.8181437,-0.2305472,-5.389,-0.01277596,CEP290,centrosomal protein 290
8053165,1,0.8182085,0.2304636,-5.389,0.01302455,MRPL53,mitochondrial ribosomal protein L53
8015240,1,0.8182481,0.2304125,-5.389,0.0164506,KRTAP4-3,keratin associated protein 4-3
7992877,1,0.8182905,-0.2303577,-5.389,-0.02168616,ZNF75A,zinc finger protein 75a
8033025,1,0.8182942,-0.230353,-5.389,-0.00966767,DUS3L,dihydrouridine synthase 3 like
7917944,1,0.8183258,0.2303121,-5.389,0.01061135,MIR137///MIR137HG,microRNA 137///MIR137 host gene
7964927,1,0.8183816,0.2302402,-5.389,0.02246948,TSPAN8,tetraspanin 8
7916262,1,0.8184019,-0.230214,-5.389,-0.01457023,C1orf123,chromosome 1 open reading frame 123
8154670,1,0.8185628,-0.2300062,-5.389,-0.01650207,IFT74,intraflagellar transport 74
8117330,1,0.8185729,0.2299932,-5.389,0.01640442,HIST1H3A,"histone cluster 1, H3a"
7948127,1,0.8185879,0.2299739,-5.389,0.02853302,OR8H1,olfactory receptor family 8 subfamily H member 1
8047926,1,0.8186842,0.2298496,-5.389,0.01933123,MAP2,microtubule associated protein 2
8114425,1,0.8186883,0.2298444,-5.389,0.00935089,CDC25C,cell division cycle 25C
7998615,1,0.8187256,0.2297962,-5.389,0.00984086,MEIOB,meiosis specific with OB domains
8009602,1,0.8187271,-0.2297943,-5.389,-0.01003599,KIF19,kinesin family member 19
8128371,1,0.8187292,0.2297915,-5.389,0.0139478,FAXC,failed axon connections homolog
8163485,1,0.8187379,0.2297803,-5.389,0.01264335,RNF183,ring finger protein 183
8116998,1,0.8188966,-0.2295756,-5.39,-0.01313893,JARID2,jumonji and AT-rich interaction domain containing 2
8002121,1,0.8189017,-0.229569,-5.39,-0.00979872,CTRL,chymotrypsin like
8169949,1,0.8189236,0.2295407,-5.39,0.01123237,STK26,serine/threonine protein kinase 26
8042874,1,0.8189377,0.2295225,-5.39,0.00939241,TTC31,tetratricopeptide repeat domain 31
8117614,1,0.8190492,-0.2293786,-5.39,-0.00895045,HIST1H2BO,"histone cluster 1, H2bo"
8137596,1,0.819058,-0.2293672,-5.39,-0.0119784,UBE3C,ubiquitin protein ligase E3C
7964466,1,0.8191565,0.2292402,-5.39,0.02140397,DCTN2,dynactin subunit 2
8120441,1,0.8191893,-0.2291979,-5.39,-0.01389099,PHF3,PHD finger protein 3
8000772,1,0.8192007,0.2291831,-5.39,0.00886942,FAM57B,family with sequence similarity 57 member B
7915170,1,0.8192058,0.2291766,-5.39,0.00814682,GJA9-MYCBP///MYCBP,GJA9-MYCBP readthrough///MYC binding protein
7933219,1,0.819208,-0.2291738,-5.39,-0.01351708,OR13A1,olfactory receptor family 13 subfamily A member 1
8022500,1,0.8192846,-0.2290748,-5.39,-0.00737655,MIR133A1HG///MIR1-2,MIR133A1 host gene///microRNA 1-2
7969693,1,0.8193037,-0.2290503,-5.39,-0.0214223,RAP2A,"RAP2A, member of RAS oncogene family"
8119034,1,0.8193421,0.2290007,-5.39,0.01322362,BRPF3,bromodomain and PHD finger containing 3
8124645,1,0.8194033,-0.2289218,-5.39,-0.02119681,OR12D3,olfactory receptor family 12 subfamily D member 3
8089830,1,0.8194371,-0.2288781,-5.39,-0.01750186,LRRC58,leucine rich repeat containing 58
8059158,1,0.8194612,-0.2288471,-5.39,-0.02043836,GLB1L,galactosidase beta 1 like
8019108,1,0.8194654,0.2288417,-5.39,0.00779206,CEP131,centrosomal protein 131
7955989,1,0.8194727,0.2288322,-5.39,0.01563378,OR6C1,olfactory receptor family 6 subfamily C member 1
7939967,1,0.8194771,-0.2288266,-5.39,-0.03701336,OR8H2,olfactory receptor family 8 subfamily H member 2
7982052,1,0.8195169,0.2287752,-5.39,0.00766866,SNORD115-23///PWAR4,"small nucleolar RNA, C/D box 115-23///Prader Willi/Angelman region RNA 4"
8046213,1,0.8195343,-0.2287527,-5.39,-0.01761864,UBR3,ubiquitin protein ligase E3 component n-recognin 3 (putative)
7900235,1,0.8195449,-0.2287391,-5.39,-0.01454301,MACF1,microtubule-actin crosslinking factor 1
8067125,1,0.8195611,0.2287182,-5.39,0.01065346,BCAS1,breast carcinoma amplified sequence 1
8089701,1,0.8196251,-0.2286356,-5.39,-0.016764,ZBTB20,zinc finger and BTB domain containing 20
8006477,1,0.8196411,-0.228615,-5.39,-0.01660239,ZNF830,zinc finger protein 830
7935892,1,0.8196853,0.2285579,-5.39,0.01002984,FGF8,fibroblast growth factor 8
8015115,1,0.8196906,0.2285511,-5.39,0.0130163,KRT12,keratin 12
7904486,1,0.8197478,0.2284773,-5.39,0.01261477,NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14,"neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14"
8002882,1,0.8197496,-0.228475,-5.39,-0.01048166,CHST6,carbohydrate sulfotransferase 6
